,bathroom,bedroom,buildingarea,car,date,distance,landsize,lattitude,longtitude,price,propertycount,rooms,type,yearbuilt
3884,1.0,1.0,44.0,1.0,2016-07-26,11.8,0.0,-37.9016,145.0414,362000.0,3578.0,1,3,2010.0
3885,1.0,2.0,65.0,1.0,2016-07-26,11.8,0.0,-37.903,145.0452,410000.0,3578.0,2,3,1970.0
3886,1.0,2.0,105.0,2.0,2016-11-27,11.8,452.0,-37.9024,145.0539,1177000.0,3578.0,2,2,1930.0
3887,1.0,2.0,91.0,1.0,2016-05-28,11.8,94.0,-37.9011,145.0474,617500.0,3578.0,2,3,1970.0
3888,1.0,2.0,68.0,1.0,2016-08-28,11.8,0.0,-37.9031,145.0444,405000.0,3578.0,2,3,1970.0
3889,3.0,6.0,199.0,2.0,2016-12-03,8.2,554.0,-37.8053,144.8681,1020000.0,5058.0,6,2,1940.0
3890,1.0,2.0,98.0,1.0,2016-12-03,8.2,444.0,-37.7933,144.876,912500.0,5058.0,2,2,1940.0
3891,1.0,4.0,131.0,1.0,2017-03-04,8.2,255.0,-37.7906,144.8687,710000.0,5058.0,4,2,1920.0
3892,2.0,4.0,149.0,3.0,2017-03-04,8.2,390.0,-37.7926,144.8639,837000.0,5058.0,4,2,1950.0
3893,2.0,4.0,179.0,2.0,2016-06-04,8.2,497.0,-37.7903,144.8639,850000.0,5058.0,4,2,1980.0
3894,2.0,4.0,171.0,1.0,2016-05-07,8.2,0.0,-37.809,144.8686,520000.0,5058.0,6,3,1970.0
3895,1.0,2.0,56.0,1.0,2016-11-07,8.2,0.0,-37.7964,144.8672,347000.0,5058.0,3,3,1965.0
3896,1.0,2.0,75.0,2.0,2016-10-08,8.2,0.0,-37.7952,144.8749,438000.0,5058.0,2,2,1970.0
3897,1.0,2.0,64.0,1.0,2016-09-10,8.2,80.0,-37.806,144.8674,415000.0,5058.0,2,2,1980.0
3898,1.0,3.0,125.0,2.0,2016-09-10,8.2,302.0,-37.8066,144.8666,723000.0,5058.0,3,2,1938.0
3899,2.0,4.0,171.0,1.0,2016-09-10,8.2,0.0,-37.809,144.8686,530000.0,5058.0,4,3,1970.0
3900,1.0,3.0,113.0,2.0,2016-12-10,8.2,347.0,-37.8067,144.8761,967000.0,5058.0,3,2,1925.0
3901,1.0,3.0,123.0,1.0,2016-12-10,8.2,442.0,-37.7914,144.8812,840000.0,5058.0,3,2,1950.0
3902,1.0,3.0,162.0,1.0,2017-02-11,8.2,412.0,-37.7941,144.881,910000.0,5058.0,3,2,1980.0
3903,1.0,3.0,131.0,3.0,2016-11-12,8.2,440.0,-37.7937,144.8732,820000.0,5058.0,3,2,1950.0
3904,1.0,3.0,360.0,1.0,2016-08-13,8.2,353.0,-37.7915,144.8733,756000.0,5058.0,3,2,1925.0
3905,1.0,3.0,148.0,2.0,2016-10-15,8.2,255.0,-37.8038,144.8679,620000.0,5058.0,3,4,2001.0
3906,2.0,3.0,94.0,3.0,2016-10-15,8.2,336.0,-37.7995,144.8794,875000.0,5058.0,3,2,1910.0
3907,1.0,2.0,144.0,2.0,2016-09-17,8.2,426.0,-37.7919,144.8793,830000.0,5058.0,4,2,1930.0
3908,1.0,2.0,2.0,1.0,2017-03-18,8.2,154.0,-37.8004,144.8647,545000.0,5058.0,2,3,2005.0
3909,1.0,3.0,96.0,3.0,2016-11-19,8.2,448.0,-37.7911,144.8821,913000.0,5058.0,3,2,1925.0
3910,1.0,2.0,101.0,2.0,2016-05-22,8.2,462.0,-37.8009,144.8653,850000.0,5058.0,2,2,1960.0
3911,1.0,3.0,95.0,1.0,2016-09-24,8.2,267.0,-37.8021,144.8629,770000.0,5058.0,2,2,1940.0
3912,1.0,2.0,700.0,2.0,2016-09-24,8.2,161.0,-37.7905,144.8714,495000.0,5058.0,2,2,1977.0
3913,1.0,3.0,85.0,4.0,2017-02-25,8.2,1000.0,-37.7936,144.8639,1575000.0,5058.0,3,2,1930.0
3914,1.0,1.0,44.0,1.0,2017-02-25,8.2,628.0,-37.7993,144.8794,288000.0,5058.0,1,3,1970.0
3915,1.0,4.0,113.0,2.0,2016-07-26,8.2,536.0,-37.7978,144.8743,1151500.0,5058.0,3,2,1925.0
3916,1.0,3.0,147.0,2.0,2016-07-26,8.2,501.0,-37.7912,144.868,860000.0,5058.0,3,2,1960.0
3917,1.0,3.0,96.0,3.0,2016-06-27,8.2,372.0,-37.796,144.8728,805000.0,5058.0,3,2,1920.0
3918,1.0,2.0,90.0,1.0,2016-11-27,8.2,0.0,-37.7956,144.8762,450000.0,5058.0,2,2,1980.0
3919,1.0,2.0,82.0,1.0,2016-08-28,8.2,781.0,-37.8079,144.8684,420000.0,5058.0,2,3,2013.0
3920,1.0,3.0,127.0,1.0,2016-07-30,8.2,397.0,-37.7901,144.8682,878000.0,5058.0,3,2,1960.0
3921,1.0,2.0,111.0,2.0,2016-02-04,13.9,672.0,-37.7812,144.8121,765000.0,2185.0,2,2,1958.0
3922,2.0,3.0,140.0,3.0,2017-03-04,13.9,628.0,-37.7801,144.8121,730000.0,2185.0,3,2,1960.0
3923,1.0,2.0,94.0,0.0,2017-03-04,13.9,697.0,-37.7778,144.818,730000.0,2185.0,2,2,1970.0
3924,2.0,3.0,102.0,2.0,2016-06-04,13.9,605.0,-37.7792,144.8117,593000.0,2185.0,3,2,1965.0
3925,1.0,4.0,156.0,2.0,2016-09-10,13.9,837.0,-37.7825,144.8221,816000.0,2185.0,4,2,1930.0
3926,1.0,2.0,90.0,1.0,2016-05-22,13.9,534.0,-37.7795,144.8204,600000.0,2185.0,2,2,1950.0
3927,1.0,3.0,110.0,1.0,2016-05-22,13.9,697.0,-37.7842,144.8175,600000.0,2185.0,3,2,1928.0
3928,1.0,1.0,43.0,1.0,2016-08-22,13.9,2347.0,-37.7852,144.8272,185000.0,2185.0,1,3,1975.0
3929,1.0,2.0,78.0,1.0,2016-09-24,13.9,0.0,-37.7796,144.8252,319000.0,2185.0,2,4,1970.0
3930,2.0,3.0,150.0,7.0,2017-02-25,13.9,420.0,-37.7848,144.8231,560000.0,2185.0,3,3,1970.0
3931,1.0,3.0,153.0,0.0,2016-11-27,13.9,697.0,-37.7809,144.8228,840000.0,2185.0,3,2,1920.0
3932,1.0,2.0,87.0,2.0,2017-02-25,10.9,191.0,-37.8226,144.8392,507000.0,962.0,2,2,2014.0
3933,1.0,3.0,137.0,2.0,2016-10-08,10.4,553.0,-37.8878,145.0456,1160000.0,2403.0,3,2,1930.0
3934,2.0,3.0,176.0,1.0,2016-09-10,10.4,295.0,-37.8904,145.0387,1330000.0,2403.0,3,2,1930.0
3935,1.0,2.0,68.0,1.0,2016-05-22,10.4,0.0,-37.8866,145.0396,636500.0,2403.0,2,4,1970.0
3936,3.0,5.0,347.0,2.0,2016-08-22,10.4,688.0,-37.8921,145.0381,2575000.0,2403.0,5,2,1910.0
3937,1.0,2.0,78.0,1.0,2017-02-25,10.4,0.0,-37.8866,145.0396,710000.0,2403.0,2,4,1970.0
3938,1.0,2.0,110.0,1.0,2016-07-26,10.4,1784.0,-37.8966,145.0453,640000.0,2403.0,2,3,1970.0
3939,1.0,2.0,80.0,1.0,2016-06-04,14.0,0.0,-37.8994,145.0955,305000.0,3224.0,2,2,1960.0
3940,1.0,2.0,87.0,1.0,2016-05-07,14.0,0.0,-37.8991,145.0939,400000.0,3224.0,2,3,2004.0
3941,1.0,3.0,118.0,1.0,2016-11-07,14.0,670.0,-37.9033,145.1006,880000.0,3224.0,3,2,1925.0
3942,1.0,3.0,107.0,2.0,2017-02-11,14.0,602.0,-37.8923,145.1013,1045000.0,3224.0,3,2,1950.0
3943,1.0,3.0,103.0,2.0,2016-10-15,14.0,340.0,-37.8968,145.0983,690000.0,3224.0,3,3,1930.0
3944,2.0,3.0,146.0,2.0,2016-10-15,14.0,544.0,-37.9055,145.1024,1050000.0,3224.0,3,2,1970.0
3945,1.0,2.0,140.0,2.0,2016-09-17,14.0,691.0,-37.9109,145.0995,865000.0,3224.0,3,2,1950.0
3946,1.0,3.0,115.0,2.0,2017-03-18,14.0,548.0,-37.8951,145.101,1033000.0,3224.0,3,2,1975.0
3947,2.0,2.0,138.0,2.0,2016-05-22,14.0,607.0,-37.8964,145.0977,750000.0,3224.0,2,2,1950.0
3948,1.0,3.0,139.0,2.0,2017-02-25,14.0,543.0,-37.9023,145.105,1025000.0,3224.0,3,2,1940.0
3949,2.0,3.0,95.0,2.0,2016-06-27,14.0,279.0,-37.9001,145.1009,633500.0,3224.0,3,3,1930.0
3950,1.0,4.0,183.0,2.0,2016-06-27,14.0,604.0,-37.9087,145.0886,1180000.0,3224.0,4,2,1965.0
3951,1.0,3.0,112.0,2.0,2016-11-27,14.0,528.0,-37.9066,145.088,1225000.0,3224.0,3,2,1930.0
3952,3.0,5.0,305.0,2.0,2016-05-28,14.0,695.0,-37.8973,145.0979,1600000.0,3224.0,5,2,2015.0
3953,2.0,2.0,111.0,1.0,2016-06-27,7.4,66.0,-37.8813,144.9964,755000.0,821.0,2,4,2005.0
3954,1.0,2.0,74.0,1.0,2016-05-28,7.4,0.0,-37.8788,144.9974,520000.0,821.0,2,3,1971.0
3955,1.0,2.0,114.0,2.0,2016-06-04,2.5,176.0,-37.8281,144.9923,1000000.0,1123.0,2,2,1920.0
3956,1.0,1.0,52.0,1.0,2016-08-06,2.5,0.0,-37.8301,144.9904,425000.0,1123.0,1,3,2007.0
3957,2.0,3.0,165.0,2.0,2016-11-07,2.5,324.0,-37.8278,144.9885,1280000.0,1123.0,3,2,1880.0
3958,2.0,3.0,165.0,2.0,2016-09-10,2.5,324.0,-37.8278,144.9885,1475000.0,1123.0,3,2,1880.0
3959,1.0,2.0,80.0,1.0,2016-07-16,2.5,131.0,-37.8274,144.9967,1015000.0,1123.0,2,2,1890.0
3960,1.0,2.0,68.0,1.0,2016-07-16,2.5,125.0,-37.8258,144.992,930000.0,1123.0,2,2,1900.0
3961,2.0,3.0,166.0,2.0,2016-06-18,2.5,263.0,-37.8266,144.9894,1900000.0,1123.0,3,2,2016.0
3962,1.0,2.0,75.0,1.0,2016-11-19,2.5,0.0,-37.8255,144.9948,662500.0,1123.0,2,3,2015.0
3963,1.0,2.0,151.0,1.0,2016-09-24,2.5,151.0,-37.8311,144.9914,1010000.0,1123.0,2,4,1998.0
3964,1.0,3.0,100.0,1.0,2016-11-27,2.5,326.0,-37.8283,144.9946,1300000.0,1123.0,3,2,1890.0
3965,2.0,2.0,108.0,2.0,2016-05-28,2.5,138.0,-37.8288,144.9891,1300000.0,1123.0,3,2,2001.0
3966,1.0,5.0,143.0,3.0,2016-06-04,9.1,669.0,-37.8305,144.8736,930000.0,984.0,4,2,1950.0
3967,2.0,2.0,102.0,1.0,2016-08-06,9.1,151.0,-37.8289,144.8671,650000.0,984.0,2,4,2011.0
3968,1.0,3.0,124.0,5.0,2016-06-12,9.1,669.0,-37.8321,144.8736,985000.0,984.0,3,2,1950.0
3969,3.0,4.0,265.0,1.0,2016-04-16,9.1,662.0,-37.8307,144.8725,915000.0,984.0,4,4,2016.0
3970,1.0,3.0,92.0,2.0,2017-02-25,9.1,144.0,-37.8268,144.8675,508000.0,984.0,3,3,1980.0
3971,1.0,2.0,130.0,1.0,2016-07-26,9.1,78.0,-37.8262,144.8677,420000.0,984.0,2,2,1980.0
3972,1.0,2.0,83.0,1.0,2016-06-27,9.1,126.0,-37.8315,144.8693,506000.0,984.0,2,3,1975.0
3973,1.0,2.0,62.0,1.0,2016-08-28,9.1,78.0,-37.8337,144.8739,380000.0,984.0,2,3,1960.0
3974,1.0,2.0,100.0,1.0,2016-08-28,9.1,228.0,-37.8317,144.8713,611000.0,984.0,2,4,2000.0
3975,2.0,4.0,277.0,2.0,2016-09-10,12.5,697.0,-37.7141,144.8995,1260000.0,389.0,4,2,2012.0
3976,3.0,4.0,192.0,2.0,2016-11-12,12.5,528.0,-37.7137,144.8987,931999.0,389.0,4,2,1966.0
3977,2.0,3.0,153.0,1.0,2016-08-13,5.3,337.0,-37.7813,144.9371,1257000.0,1052.0,3,2,1930.0
3978,2.0,4.0,192.0,1.0,2016-10-15,5.3,621.0,-37.7778,144.9346,1562000.0,1052.0,4,2,1900.0
3979,3.0,3.0,242.0,2.0,2016-05-22,5.3,650.0,-37.7796,144.935,1740000.0,1052.0,4,2,1925.0
3980,1.0,2.0,51.0,1.0,2016-05-28,5.3,0.0,-37.7847,144.9383,315000.0,1052.0,2,3,2012.0
3981,2.0,5.0,208.0,1.0,2016-07-16,9.3,521.0,-37.8868,145.0462,1335000.0,608.0,5,2,1915.0
3982,3.0,5.0,313.0,6.0,2016-09-17,12.7,705.0,-37.864,144.8437,1415000.0,852.0,5,2,2005.0
3983,1.0,3.0,132.0,1.0,2016-10-08,14.5,696.0,-37.725,144.8586,720000.0,1119.0,3,2,1975.0
3984,1.0,2.0,100.0,1.0,2016-09-10,14.5,161.0,-37.7251,144.8621,380000.0,1119.0,2,4,2010.0
3985,1.0,3.0,132.0,1.0,2016-11-12,14.5,255.0,-37.7243,144.8533,501000.0,1119.0,3,3,1991.0
3986,1.0,3.0,141.0,1.0,2016-06-18,14.5,695.0,-37.7259,144.8579,722000.0,1119.0,3,2,1970.0
3987,3.0,4.0,174.0,1.0,2016-05-22,14.5,308.0,-37.7231,144.8602,746000.0,1119.0,4,4,1970.0
3988,1.0,3.0,136.0,1.0,2016-06-27,14.5,166.0,-37.7169,144.8582,455000.0,1119.0,3,3,1999.0
3989,2.0,4.0,146.0,1.0,2016-11-27,14.5,231.0,-37.7263,144.8584,600000.0,1119.0,4,4,2013.0
3990,1.0,3.0,107.0,1.0,2016-11-27,14.5,338.0,-37.7212,144.8545,575000.0,1119.0,3,2,1960.0
3991,2.0,3.0,129.0,2.0,2016-05-28,14.5,554.0,-37.7212,144.8598,566000.0,1119.0,3,2,1980.0
3992,2.0,3.0,193.0,2.0,2017-02-11,9.8,236.0,-37.8982,145.0121,1250000.0,534.0,3,2,2004.0
3993,1.0,2.0,65.0,1.0,2016-05-14,9.8,0.0,-37.8971,145.0093,393000.0,534.0,2,3,1970.0
3994,1.0,2.0,75.0,1.0,2016-11-19,9.8,0.0,-37.8994,145.0101,595000.0,534.0,2,3,1960.0
3995,3.0,4.0,230.0,3.0,2016-08-28,9.8,474.0,-37.8988,145.0098,2200000.0,534.0,4,2,2010.0
3996,2.0,4.0,156.0,1.0,2016-05-28,3.7,256.0,-37.7833,144.9681,1908000.0,1008.0,4,2,1890.0
3997,3.0,3.0,240.0,2.0,2017-04-08,9.1,240.0,-37.762,144.8916,1300000.0,1543.0,3,2,2013.0
3998,1.0,2.0,72.3,1.0,2017-04-08,9.1,70.0,-37.7564,144.9043,470000.0,1543.0,2,2,1980.0
3999,2.0,4.0,161.0,2.0,2017-04-29,9.1,746.0,-37.7595,144.8993,1740000.0,1543.0,4,2,1950.0
4000,1.0,3.0,116.0,1.0,2017-05-06,3.3,178.0,-37.8473,144.9495,1700000.0,3280.0,3,2,1910.0
4001,1.0,1.0,64.0,1.0,2017-04-08,3.3,0.0,-37.8487,144.9511,1100000.0,3280.0,1,3,1888.0
4002,1.0,3.0,85.0,1.0,2017-05-20,3.3,163.0,-37.8473,144.955,2150000.0,3280.0,3,2,1890.0
4003,1.0,2.0,70.0,0.0,2017-04-29,3.3,111.0,-37.8445,144.9489,1190000.0,3280.0,2,2,1915.0
4004,1.0,3.0,109.0,2.0,2017-05-20,11.1,606.0,-37.8326,144.8594,916000.0,5132.0,3,2,1970.0
4005,1.0,3.0,132.0,3.0,2017-04-29,11.1,535.0,-37.8322,144.8399,910000.0,5132.0,3,2,1970.0
4006,1.0,2.0,66.23,1.0,2017-04-08,6.3,0.0,-37.8624,145.0223,480000.0,4836.0,2,3,1960.0
4007,1.0,2.0,74.0,1.0,2017-04-22,6.3,869.0,-37.8603,145.0224,852000.0,4836.0,2,3,1980.0
4008,1.0,1.0,48.0,0.0,2017-04-29,6.3,0.0,-37.8531,145.0115,405000.0,4836.0,1,3,1966.0
4009,3.0,5.0,274.0,3.0,2017-05-06,5.9,468.0,-37.7822,144.9065,2100000.0,6567.0,5,2,1925.0
4010,1.0,3.0,155.0,1.0,2017-04-08,5.9,450.0,-37.7756,144.9148,1435000.0,6567.0,3,2,1920.0
4011,1.0,2.0,98.0,1.0,2017-05-13,5.9,226.0,-37.7761,144.9165,1020000.0,6567.0,2,2,1920.0
4012,3.0,6.0,435.0,2.0,2017-05-13,5.9,1012.0,-37.7721,144.9184,2250000.0,6567.0,6,2,1887.0
4013,3.0,4.0,159.0,2.0,2017-05-13,5.9,0.0,-37.7831,144.9209,900000.0,6567.0,4,4,2011.0
4014,1.0,2.0,95.0,2.0,2017-04-08,12.2,803.0,-37.8683,145.1064,1495000.0,2894.0,2,2,1950.0
4015,1.0,2.0,59.0,1.0,2017-04-08,12.2,78.0,-37.8677,145.0981,822000.0,2894.0,2,3,1970.0
4016,2.0,3.0,130.0,2.0,2017-05-20,12.2,235.0,-37.8625,145.1083,890000.0,2894.0,3,3,2006.0
4017,2.0,3.0,150.0,1.0,2017-05-06,10.5,292.0,-37.7593,144.8561,765000.0,4502.0,3,3,2008.0
4018,3.0,4.0,322.0,2.0,2017-05-20,10.5,656.0,-37.7522,144.8659,1300000.0,4502.0,4,2,1990.0
4019,1.0,3.0,99.0,1.0,2017-04-22,10.5,585.0,-37.7574,144.8574,760000.0,4502.0,3,2,1960.0
4020,1.0,2.0,130.0,2.0,2017-04-08,9.2,667.0,-37.7926,145.0842,1900000.0,7809.0,2,2,1955.0
4021,1.0,3.0,120.0,1.0,2017-05-13,9.2,350.0,-37.7862,145.0739,700000.0,7809.0,3,3,1950.0
4022,3.0,4.0,227.0,2.0,2017-05-13,9.2,636.0,-37.789,145.0938,1890000.0,7809.0,4,2,1960.0
4023,3.0,4.0,213.0,2.0,2017-04-29,9.2,627.0,-37.7827,145.0945,1725000.0,7809.0,4,2,1970.0
4024,2.0,3.0,101.51,3.0,2017-04-08,9.5,601.0,-37.7524,145.0393,894000.0,790.0,3,2,1950.0
4025,3.0,3.0,194.0,2.0,2017-05-20,13.0,338.0,-37.9166,145.0418,1375000.0,6795.0,3,4,2012.0
4026,1.0,2.0,115.0,1.0,2017-04-29,13.0,0.0,-37.9296,145.0498,725000.0,6795.0,2,3,2006.0
4027,3.0,4.0,200.0,2.0,2017-05-06,13.9,635.0,-37.9107,145.0745,1515000.0,10969.0,4,2,1950.0
4028,1.0,3.0,100.0,3.0,2017-04-08,13.9,337.0,-37.9331,145.0586,986000.0,10969.0,3,2,1950.0
4029,2.0,3.0,180.0,2.0,2017-05-20,13.9,372.0,-37.9127,145.0694,1225000.0,10969.0,3,4,2008.0
4030,1.0,3.0,105.0,1.0,2017-05-20,13.9,294.0,-37.919,145.0803,810000.0,10969.0,3,2,1950.0
4031,1.0,2.0,68.11,1.0,2017-04-29,13.9,1026.0,-37.911,145.0711,535000.0,10969.0,2,3,1970.0
4032,1.0,4.0,161.0,2.0,2017-04-29,13.9,587.0,-37.9194,145.057,1292000.0,10969.0,4,2,1950.0
4033,2.0,3.0,119.0,2.0,2017-04-29,13.9,557.0,-37.9076,145.068,959000.0,10969.0,3,2,1960.0
4034,1.0,2.0,80.0,1.0,2017-05-06,13.1,171.0,-37.8158,145.1384,780000.0,4605.0,2,3,2014.0
4035,1.0,3.0,152.0,2.0,2017-05-20,13.1,689.0,-37.8262,145.1301,1760000.0,4605.0,3,2,1920.0
4036,2.0,3.0,158.0,2.0,2017-04-22,13.1,693.0,-37.8229,145.1217,2080000.0,4605.0,3,2,1925.0
4037,1.0,2.0,74.0,2.0,2017-05-06,10.8,555.0,-37.7854,144.8463,610000.0,3589.0,2,2,1950.0
4038,1.0,2.0,82.0,1.0,2017-04-08,10.8,604.0,-37.782,144.8528,760000.0,3589.0,2,2,1950.0
4039,2.0,3.0,107.0,1.0,2017-04-22,10.8,145.0,-37.7894,144.8463,441700.0,3589.0,3,4,2003.0
4040,3.0,4.0,319.0,2.0,2017-04-22,10.8,475.0,-37.7759,144.8552,1000000.0,3589.0,4,2,2002.0
4041,2.0,3.0,195.0,2.0,2017-04-08,11.2,517.0,-37.894,144.9977,2575000.0,10579.0,3,2,1920.0
4042,4.0,4.0,292.0,2.0,2017-04-08,11.2,473.0,-37.9104,144.9999,2900000.0,10579.0,4,4,2013.0
4043,2.0,3.0,167.0,2.0,2017-04-08,11.2,0.0,-37.911,144.9866,2225000.0,10579.0,3,2,1980.0
4044,1.0,2.0,182.0,1.0,2017-04-08,11.2,444.0,-37.8993,145.0046,975000.0,10579.0,2,4,1915.0
4045,2.0,4.0,333.0,2.0,2017-04-08,11.2,920.0,-37.8981,144.9902,4225000.0,10579.0,4,2,1990.0
4046,2.0,3.0,145.0,4.0,2017-04-08,11.2,0.0,-37.928,145.0002,2100000.0,10579.0,3,4,1970.0
4047,1.0,2.0,73.0,1.0,2017-05-13,11.2,1647.0,-37.8847,144.9972,520000.0,10579.0,2,3,2004.0
4048,2.0,4.0,283.0,2.0,2017-05-13,11.2,286.0,-37.8981,145.0,2000000.0,10579.0,4,2,1999.0
4049,2.0,3.0,189.0,2.0,2017-04-22,11.2,0.0,-37.901,145.0026,1990000.0,10579.0,3,4,1935.0
4050,2.0,3.0,195.0,4.0,2017-04-22,11.2,649.0,-37.9056,144.9893,3025000.0,10579.0,3,2,1967.0
4051,2.0,3.0,109.0,2.0,2017-04-22,11.2,0.0,-37.9163,144.9901,1221000.0,10579.0,3,3,1975.0
4052,2.0,5.0,206.0,2.0,2017-05-13,10.7,780.0,-37.9173,145.0142,2140000.0,6938.0,5,2,1950.0
4053,1.0,3.0,131.0,1.0,2017-05-13,10.7,597.0,-37.9064,145.0229,1635000.0,6938.0,3,2,1925.0
4054,3.0,4.0,118.0,2.0,2017-04-29,10.7,312.0,-37.9295,145.0144,1700000.0,6938.0,4,4,1950.0
4055,3.0,5.0,271.0,2.0,2017-04-29,10.7,583.0,-37.9057,145.0101,1900000.0,6938.0,5,2,2009.0
4056,2.0,3.0,160.0,1.0,2017-04-29,10.7,119.0,-37.9084,145.0118,972000.0,6938.0,3,4,2000.0
4057,1.0,3.0,196.8,2.0,2017-05-06,5.2,506.0,-37.7723,144.9694,1652000.0,11918.0,3,2,1921.0
4058,1.0,2.0,77.0,2.0,2017-05-06,5.2,173.0,-37.7586,144.9653,735000.0,11918.0,2,3,1970.0
4059,1.0,3.0,112.0,0.0,2017-05-06,5.2,282.0,-37.7674,144.966,1210000.0,11918.0,3,2,1900.0
4060,1.0,1.0,58.0,1.0,2017-04-08,5.2,0.0,-37.7767,144.9676,528000.0,11918.0,1,3,2010.0
4061,1.0,3.0,116.0,1.0,2017-04-08,5.2,249.0,-37.7669,144.9664,1115000.0,11918.0,3,2,1925.0
4062,1.0,2.0,48.0,1.0,2017-04-08,5.2,638.0,-37.762,144.9647,320000.0,11918.0,2,3,1970.0
4063,2.0,3.0,120.0,1.0,2017-04-08,5.2,192.0,-37.7743,144.9637,1260000.0,11918.0,3,2,1910.0
4064,2.0,4.0,200.0,1.0,2017-04-08,5.2,373.0,-37.7733,144.9599,1210000.0,11918.0,4,2,2009.0
4065,2.0,4.0,173.45,4.0,2017-05-13,5.2,650.0,-37.7575,144.9716,1385000.0,11918.0,4,2,1950.0
4066,2.0,3.0,140.0,1.0,2017-05-13,5.2,122.0,-37.7698,144.9661,981000.0,11918.0,3,4,2012.0
4067,1.0,1.0,51.0,1.0,2017-05-13,5.2,0.0,-37.7783,144.9635,418000.0,11918.0,1,3,1970.0
4068,1.0,2.0,258.0,1.0,2017-05-20,5.2,430.0,-37.7609,144.9623,585000.0,11918.0,2,3,2006.0
4069,3.0,4.0,212.0,2.0,2017-05-20,5.2,0.0,-37.775,144.9513,1900000.0,11918.0,4,2,2012.0
4070,1.0,2.0,75.0,0.0,2017-04-22,5.2,148.0,-37.7731,144.9568,884000.0,11918.0,2,2,1890.0
4071,1.0,2.0,57.0,1.0,2017-04-22,5.2,557.0,-37.7732,144.951,480000.0,11918.0,2,3,1960.0
4072,1.0,4.0,159.0,2.0,2017-04-08,4.5,449.0,-37.7671,144.9762,1310000.0,5533.0,4,2,1930.0
4073,1.0,2.0,109.0,1.0,2017-05-13,4.5,263.0,-37.7661,144.9742,1283000.0,5533.0,2,2,1910.0
4074,1.0,2.0,67.0,0.0,2017-05-13,4.5,137.0,-37.7738,144.9733,1015000.0,5533.0,2,2,1890.0
4075,1.0,2.0,70.0,1.0,2017-05-13,4.5,0.0,-37.7755,144.9786,435000.0,5533.0,2,3,2011.0
4076,1.0,2.0,96.0,2.0,2017-05-20,4.5,0.0,-37.7761,144.975,835000.0,5533.0,2,3,2005.0
4077,1.0,3.0,125.0,3.0,2017-04-22,4.5,446.0,-37.7682,144.9835,1500000.0,5533.0,3,2,1940.0
4078,1.0,2.0,67.0,1.0,2017-05-06,5.9,1097.0,-37.7686,144.9421,407500.0,7082.0,2,3,1970.0
4079,1.0,2.0,77.0,0.0,2017-05-06,5.9,207.0,-37.7622,144.9406,825000.0,7082.0,2,2,1950.0
4080,3.0,3.0,109.0,1.0,2017-05-06,5.9,131.0,-37.7559,144.9378,645000.0,7082.0,3,2,2008.0
4081,1.0,3.0,113.0,1.0,2017-05-13,5.9,335.0,-37.766,144.945,1220000.0,7082.0,3,2,1940.0
4082,2.0,3.0,139.0,1.0,2017-05-13,5.9,169.0,-37.7585,144.9504,1100000.0,7082.0,3,2,1900.0
4083,1.0,3.0,104.0,2.0,2017-05-20,5.9,109.0,-37.7609,144.9416,670000.0,7082.0,3,4,2010.0
4084,1.0,2.0,57.0,1.0,2017-05-20,5.9,559.0,-37.7707,144.9488,640000.0,7082.0,2,3,1970.0
4085,1.0,2.0,59.0,1.0,2017-04-29,5.9,0.0,-37.7711,144.9487,545000.0,7082.0,2,2,1970.0
4086,2.0,4.0,160.0,2.0,2017-04-29,5.9,518.0,-37.7606,144.9499,1205000.0,7082.0,4,2,1980.0
4087,1.0,3.0,110.0,1.0,2017-05-06,11.8,0.0,-37.7769,145.088,860000.0,4480.0,3,3,1999.0
4088,1.0,2.0,76.0,2.0,2017-05-06,11.8,135.0,-37.7787,145.0918,599900.0,4480.0,2,4,1970.0
4089,2.0,4.0,133.0,2.0,2017-05-06,11.8,190.0,-37.7664,145.0884,910000.0,4480.0,4,4,2000.0
4090,2.0,3.0,143.0,3.0,2017-04-08,11.8,709.0,-37.7612,145.0968,1100000.0,4480.0,3,2,1970.0
4091,4.0,5.0,185.0,4.0,2017-05-13,11.8,564.0,-37.7735,145.0936,1730000.0,4480.0,5,2,1955.0
4092,2.0,6.0,209.0,2.0,2017-05-06,11.7,665.0,-37.8493,145.1283,1591000.0,5678.0,6,2,1950.0
4093,2.0,3.0,150.0,2.0,2017-04-08,11.7,267.0,-37.8463,145.1071,975000.0,5678.0,3,4,2012.0
4094,1.0,1.0,196.0,1.0,2017-05-20,11.7,698.0,-37.8518,145.1278,1815000.0,5678.0,2,2,1960.0
4095,2.0,3.0,179.3,4.0,2017-05-20,11.7,862.0,-37.8603,145.0979,1590000.0,5678.0,3,2,1950.0
4096,2.0,4.0,165.0,1.0,2017-04-29,11.7,863.0,-37.8539,145.1127,1601000.0,5678.0,4,2,1940.0
4097,1.0,5.0,182.0,2.0,2017-04-29,11.7,633.0,-37.8557,145.1285,1225000.0,5678.0,5,2,1960.0
4098,1.0,3.0,116.0,2.0,2017-05-06,7.8,643.0,-37.8405,145.0924,1930000.0,8920.0,3,2,1920.0
4099,2.0,4.0,176.0,0.0,2017-04-08,7.8,670.0,-37.8378,145.089,2216000.0,8920.0,4,2,1930.0
4100,1.0,4.0,150.0,3.0,2017-04-08,7.8,572.0,-37.8411,145.062,2110000.0,8920.0,4,2,1910.0
